2.9871,14.053,20.722,24.681,9.1997,-5.6667,26.867,8.9393
2.7414,14.103,20.575,24.565,9.1775,-5.5449,26.621,9.0611
2.4948,14.149,20.424,24.445,9.156,-5.424,26.375,9.182
2.2475,14.19,20.271,24.321,9.1352,-5.3041,26.128,9.3019
1.9995,14.227,20.114,24.194,9.1149,-5.1851,25.88,9.4209
1.7509,14.26,19.955,24.062,9.0953,-5.0668,25.631,9.5392
1.5018,14.288,19.793,23.926,9.0763,-4.9494,25.382,9.6566
1.2522,14.312,19.629,23.787,9.0579,-4.8328,25.132,9.7732
1.0022,14.332,19.462,23.643,9.04,-4.7168,24.882,9.8892
0.75192,14.347,19.294,23.495,9.0226,-4.6016,24.632,10.004
0.50141,14.358,19.122,23.343,9.0058,-4.4869,24.381,10.119
0.25074,14.365,18.949,23.187,8.9895,-4.3728,24.131,10.233
0,14.367,18.774,23.027,8.9737,-4.2592,23.88,10.347
-0.25074,14.365,18.598,22.863,8.9584,-4.1462,23.629,10.46
-0.50141,14.358,18.419,22.694,8.9436,-4.0335,23.379,10.572
-0.75192,14.347,18.239,22.522,8.9292,-3.9213,23.128,10.685
-1.0022,14.332,18.057,22.345,8.9153,-3.8093,22.878,10.797
-1.2522,14.312,17.874,22.164,8.9018,-3.6977,22.628,10.908
-1.5018,14.288,17.69,21.978,8.8887,-3.5863,22.378,11.02
-1.7509,14.26,17.505,21.789,8.8761,-3.4751,22.129,11.131
-1.9995,14.227,17.319,21.595,8.8639,-3.364,21.88,11.242
-2.2475,14.19,17.131,21.396,8.8521,-3.253,21.632,11.353
-2.4948,14.149,16.943,21.193,8.8407,-3.142,21.385,11.464
-2.7414,14.103,16.755,20.986,8.8297,-3.031,21.139,11.575
-2.9871,14.053,16.565,20.775,8.8191,-2.9198,20.893,11.686
-3.2319,13.999,16.375,20.558,8.8089,-2.8085,20.648,11.798
-3.4757,13.94,16.185,20.338,8.7991,-2.6969,20.404,11.909
-3.7185,13.878,15.994,20.112,8.7896,-2.585,20.162,12.021
-3.9601,13.811,15.804,19.882,8.7805,-2.4727,19.92,12.133
-4.2006,13.739,15.613,19.648,8.7718,-2.36,19.679,12.246
-4.4397,13.664,15.422,19.408,8.7634,-2.2466,19.44,12.359
-4.6775,13.584,15.231,19.164,8.7554,-2.1327,19.203,12.473
-4.9139,13.501,15.04,18.915,8.7478,-2.018,18.966,12.588
-5.1487,13.413,14.85,18.661,8.7406,-1.9024,18.731,12.704
-5.382,13.321,14.659,18.402,8.7337,-1.7858,18.498,12.82
-5.6137,13.225,14.47,18.138,8.7272,-1.6682,18.266,12.938
-5.8437,13.125,14.28,17.868,8.7211,-1.5494,18.036,13.057
-6.0718,13.021,14.092,17.593,8.7153,-1.4292,17.808,13.177
-6.2982,12.913,13.904,17.313,8.71,-1.3075,17.582,13.299
-6.5226,12.801,13.716,17.028,8.7051,-1.184,17.357,13.422
-6.745,12.685,13.53,16.736,8.7006,-1.0588,17.135,13.547
-6.9653,12.566,13.344,16.439,8.6966,-0.9314,16.915,13.675
-7.1836,12.442,13.159,16.135,8.693,-0.80172,16.696,13.804
-7.3996,12.315,12.976,15.826,8.6899,-0.66945,16.48,13.937
-7.6134,12.184,12.793,15.509,8.6873,-0.53432,16.267,14.072
-7.8249,12.049,12.611,15.186,8.6852,-0.39597,16.055,14.21
-8.034,11.911,12.431,14.856,8.6838,-0.25405,15.846,14.352
-8.2407,11.769,12.251,14.518,8.6829,-0.10809,15.639,14.498
-8.4448,11.623,12.073,14.172,8.6828,0.042394,15.435,14.648
-8.6464,11.474,11.896,13.817,8.6833,0.19801,15.234,14.804
-8.8453,11.321,11.72,13.454,8.6848,0.35946,15.035,14.965
-9.0416,11.165,11.545,13.08,8.6872,0.52758,14.838,15.134
-9.235,11.006,11.371,12.695,8.6906,0.70341,14.645,15.309
-9.4257,10.843,11.198,12.298,8.6953,0.88821,14.454,15.494
-9.6135,10.677,11.026,11.887,8.7015,1.0836,14.266,15.69
-9.7984,10.507,10.855,11.46,8.7094,1.2915,14.082,15.898
-9.9803,10.335,10.684,11.015,8.7194,1.5148,13.9,16.121
-10.159,10.159,10.513,10.548,8.7321,1.7571,13.721,16.363
-10.335,9.9803,10.34,10.054,8.7482,2.0237,13.545,16.63
-10.507,9.7984,10.166,9.524,8.769,2.3225,13.373,16.928
-10.677,9.6135,9.9877,8.9461,8.7965,2.6666,13.203,17.273
-10.843,9.4257,9.8014,8.2956,8.8346,3.0806,13.037,17.687
-11.006,9.235,9.5978,7.5153,8.8928,3.6215,12.874,18.228
-11.165,9.0416,9.3354,6.3601,9.0127,4.5345,12.715,19.141
-11.321,8.8453,0,0,0,0,0,0
-11.474,8.6464,0,0,0,0,0,0
-11.623,8.4448,0,0,0,0,0,0
-11.769,8.2407,0,0,0,0,0,0
-11.911,8.034,0,0,0,0,0,0
-12.049,7.8249,0,0,0,0,0,0
-12.184,7.6134,0,0,0,0,0,0
-12.315,7.3996,0,0,0,0,0,0
-12.442,7.1836,0,0,0,0,0,0
-12.566,6.9653,0,0,0,0,0,0
-12.685,6.745,0,0,0,0,0,0
-12.801,6.5226,0,0,0,0,0,0
-12.913,6.2982,0,0,0,0,0,0
-13.021,6.0718,0,0,0,0,0,0
-13.125,5.8437,0,0,0,0,0,0
-13.225,5.6137,0,0,0,0,0,0
-13.321,5.382,0,0,0,0,0,0
-13.413,5.1487,0,0,0,0,0,0
-13.501,4.9139,0,0,0,0,0,0
-13.584,4.6775,0,0,0,0,0,0
-13.664,4.4397,0,0,0,0,0,0
-13.739,4.2006,0,0,0,0,0,0
-13.811,3.9601,0,0,0,0,0,0
-13.878,3.7185,0,0,0,0,0,0
-13.94,3.4757,0,0,0,0,0,0
-13.999,3.2319,0,0,0,0,0,0
-14.053,2.9871,0,0,0,0,0,0
-14.103,2.7414,0,0,0,0,0,0
-14.149,2.4948,0,0,0,0,0,0
-14.19,2.2475,0,0,0,0,0,0
-14.227,1.9995,0,0,0,0,0,0
-14.26,1.7509,0,0,0,0,0,0
-14.288,1.5018,0,0,0,0,0,0
-14.312,1.2522,0,0,0,0,0,0
-14.332,1.0022,0,0,0,0,0,0
-14.347,0.75192,0,0,0,0,0,0
-14.358,0.50141,0,0,0,0,0,0
-14.365,0.25074,0,0,0,0,0,0
-14.367,0,0,0,0,0,0,0
-14.365,-0.25074,0,0,0,0,0,0
-14.358,-0.50141,0,0,0,0,0,0
-14.347,-0.75192,0,0,0,0,0,0
-14.332,-1.0022,0,0,0,0,0,0
-14.312,-1.2522,0,0,0,0,0,0
-14.288,-1.5018,0,0,0,0,0,0
-14.26,-1.7509,0,0,0,0,0,0
-14.227,-1.9995,0,0,0,0,0,0
-14.19,-2.2475,0,0,0,0,0,0
-14.149,-2.4948,0,0,0,0,0,0
-14.103,-2.7414,0,0,0,0,0,0
-14.053,-2.9871,0,0,0,0,0,0
-13.999,-3.2319,0,0,0,0,0,0
-13.94,-3.4757,0,0,0,0,0,0
-13.878,-3.7185,0,0,0,0,0,0
-13.811,-3.9601,0,0,0,0,0,0
-13.739,-4.2006,0,0,0,0,0,0
-13.664,-4.4397,0,0,0,0,0,0
-13.584,-4.6775,0,0,0,0,0,0
-13.501,-4.9139,0,0,0,0,0,0
-13.413,-5.1487,0,0,0,0,0,0
-13.321,-5.382,0,0,0,0,0,0
-13.225,-5.6137,0,0,0,0,0,0
-13.125,-5.8437,0,0,0,0,0,0
-13.021,-6.0718,0,0,0,0,0,0
-12.913,-6.2982,0,0,0,0,0,0
-12.801,-6.5226,0,0,0,0,0,0
-12.685,-6.745,0,0,0,0,0,0
-12.566,-6.9653,0,0,0,0,0,0
-12.442,-7.1836,0,0,0,0,0,0
-12.315,-7.3996,0,0,0,0,0,0
-12.184,-7.6134,0,0,0,0,0,0
-12.049,-7.8249,0,0,0,0,0,0
-11.911,-8.034,0,0,0,0,0,0
-11.769,-8.2407,0,0,0,0,0,0
-11.623,-8.4448,0,0,0,0,0,0
-11.474,-8.6464,0,0,0,0,0,0
-11.321,-8.8453,0,0,0,0,0,0
-11.165,-9.0416,9.0127,-4.5345,9.3354,-6.3601,12.715,8.2459
-11.006,-9.235,8.8928,-3.6215,9.5978,-7.5153,12.874,7.0907
-10.843,-9.4257,8.8346,-3.0806,9.8014,-8.2956,13.037,6.3104
-10.677,-9.6135,8.7965,-2.6666,9.9877,-8.9461,13.203,5.6599
-10.507,-9.7984,8.769,-2.3225,10.166,-9.524,13.373,5.082
-10.335,-9.9803,8.7482,-2.0237,10.34,-10.054,13.545,4.5523
-10.159,-10.159,8.7321,-1.7571,10.513,-10.548,13.721,4.0578
-9.9803,-10.335,8.7194,-1.5148,10.684,-11.015,13.9,3.5907
-9.7984,-10.507,8.7094,-1.2915,10.855,-11.46,14.082,3.1456
-9.6135,-10.677,8.7015,-1.0836,11.026,-11.887,14.266,2.7189
-9.4257,-10.843,8.6953,-0.88821,11.198,-12.298,14.454,2.3081
-9.235,-11.006,8.6906,-0.70341,11.371,-12.695,14.645,1.911
-9.0416,-11.165,8.6872,-0.52758,11.545,-13.08,14.838,1.5261
-8.8453,-11.321,8.6848,-0.35946,11.72,-13.454,15.035,1.1523
-8.6464,-11.474,8.6833,-0.19801,11.896,-13.817,15.234,0.78851
-8.4448,-11.623,8.6828,-0.042394,12.073,-14.172,15.435,0.43398
-8.2407,-11.769,8.6829,0.10809,12.251,-14.518,15.639,0.088048
-8.034,-11.911,8.6838,0.25405,12.431,-14.856,15.846,-0.24985
-7.8249,-12.049,8.6852,0.39597,12.611,-15.186,16.055,-0.58016
-7.6134,-12.184,8.6873,0.53432,12.793,-15.509,16.267,-0.90329
-7.3996,-12.315,8.6899,0.66945,12.976,-15.826,16.48,-1.2196
-7.1836,-12.442,8.693,0.80172,13.159,-16.135,16.696,-1.5293
-6.9653,-12.566,8.6966,0.9314,13.344,-16.439,16.915,-1.8327
-6.745,-12.685,8.7006,1.0588,13.53,-16.736,17.135,-2.1301
-6.5226,-12.801,8.7051,1.184,13.716,-17.028,17.357,-2.4215
-6.2982,-12.913,8.71,1.3075,13.904,-17.313,17.582,-2.7072
-6.0718,-13.021,8.7153,1.4292,14.092,-17.593,17.808,-2.9874
-5.8437,-13.125,8.7211,1.5494,14.28,-17.868,18.036,-3.2621
-5.6137,-13.225,8.7272,1.6682,14.47,-18.138,18.266,-3.5315
-5.382,-13.321,8.7337,1.7858,14.659,-18.402,18.498,-3.7957
-5.1487,-13.413,8.7406,1.9024,14.85,-18.661,18.731,-4.0548
-4.9139,-13.501,8.7478,2.018,15.04,-18.915,18.966,-4.3088
-4.6775,-13.584,8.7554,2.1327,15.231,-19.164,19.203,-4.558
-4.4397,-13.664,8.7634,2.2466,15.422,-19.408,19.44,-4.8022
-4.2006,-13.739,8.7718,2.36,15.613,-19.648,19.679,-5.0416
-3.9601,-13.811,8.7805,2.4727,15.804,-19.882,19.92,-5.2763
-3.7185,-13.878,8.7896,2.585,15.994,-20.112,20.162,-5.5063
-3.4757,-13.94,8.7991,2.6969,16.185,-20.338,20.404,-5.7316
-3.2319,-13.999,8.8089,2.8085,16.375,-20.558,20.648,-5.9524
-2.9871,-14.053,8.8191,2.9198,16.565,-20.775,20.893,-6.1686
-2.7414,-14.103,8.8297,3.031,16.755,-20.986,21.139,-6.3803
-2.4948,-14.149,8.8407,3.142,16.943,-21.193,21.385,-6.5875
-2.2475,-14.19,8.8521,3.253,17.131,-21.396,21.632,-6.7903
-1.9995,-14.227,8.8639,3.364,17.319,-21.595,21.88,-6.9887
-1.7509,-14.26,8.8761,3.4751,17.505,-21.789,22.129,-7.1827
-1.5018,-14.288,8.8887,3.5863,17.69,-21.978,22.378,-7.3724
-1.2522,-14.312,8.9018,3.6977,17.874,-22.164,22.628,-7.5578
-1.0022,-14.332,8.9153,3.8093,18.057,-22.345,22.878,-7.7389
-0.75192,-14.347,8.9292,3.9213,18.239,-22.522,23.128,-7.9157
-0.50141,-14.358,8.9436,4.0335,18.419,-22.694,23.379,-8.0883
-0.25074,-14.365,8.9584,4.1462,18.598,-22.863,23.629,-8.2568
0,-14.367,8.9737,4.2592,18.774,-23.027,23.88,-8.421
0.25074,-14.365,8.9895,4.3728,18.949,-23.187,24.131,-8.5811
0.50141,-14.358,9.0058,4.4869,19.122,-23.343,24.381,-8.7371
0.75192,-14.347,9.0226,4.6016,19.294,-23.495,24.632,-8.889
1.0022,-14.332,9.04,4.7168,19.462,-23.643,24.882,-9.0368
1.2522,-14.312,9.0579,4.8328,19.629,-23.787,25.132,-9.1805
1.5018,-14.288,9.0763,4.9494,19.793,-23.926,25.382,-9.3202
1.7509,-14.26,9.0953,5.0668,19.955,-24.062,25.631,-9.4559
1.9995,-14.227,9.1149,5.1851,20.114,-24.194,25.88,-9.5876
2.2475,-14.19,9.1352,5.3041,20.271,-24.321,26.128,-9.7153
2.4948,-14.149,9.156,5.424,20.424,-24.445,26.375,-9.839
2.7414,-14.103,9.1775,5.5449,20.575,-24.565,26.621,-9.9588
2.9871,-14.053,9.1997,5.6667,20.722,-24.681,26.867,-10.075
3.2319,-13.999,9.2225,5.7895,20.866,-24.793,27.112,-10.187
3.4757,-13.94,9.2461,5.9134,21.007,-24.901,27.356,-10.295
3.7185,-13.878,9.2704,6.0384,21.144,-25.005,27.598,-10.399
3.9601,-13.811,9.2954,6.1645,21.278,-25.105,27.84,-10.499
4.2006,-13.739,9.3213,6.2918,21.408,-25.201,28.081,-10.595
4.4397,-13.664,9.3479,6.4203,21.534,-25.294,28.32,-10.688
4.6775,-13.584,9.3754,6.5501,21.656,-25.383,28.557,-10.777
4.9139,-13.501,9.4037,6.6812,21.774,-25.467,28.794,-10.861
5.1487,-13.413,9.4329,6.8137,21.888,-25.548,29.029,-10.942
5.382,-13.321,9.4631,6.9476,21.997,-25.626,29.262,-11.02
5.6137,-13.225,9.4942,7.0829,22.102,-25.699,29.494,-11.093
5.8437,-13.125,9.5263,7.2197,22.202,-25.769,29.724,-11.163
6.0718,-13.021,9.5594,7.358,22.298,-25.834,29.952,-11.228
6.2982,-12.913,9.5935,7.4979,22.389,-25.896,30.178,-11.29
6.5226,-12.801,9.6288,7.6394,22.475,-25.954,30.403,-11.348
6.745,-12.685,9.6652,7.7826,22.555,-26.009,30.625,-11.403
6.9653,-12.566,9.7027,7.9275,22.631,-26.059,30.845,-11.453
7.1836,-12.442,9.7415,8.0742,22.701,-26.106,31.064,-11.5
7.3996,-12.315,9.7815,8.2226,22.765,-26.148,31.28,-11.542
7.6134,-12.184,9.8228,8.3729,22.825,-26.187,31.493,-11.581
7.8249,-12.049,9.8654,8.5251,22.878,-26.222,31.705,-11.616
8.034,-11.911,9.9094,8.6792,22.926,-26.253,31.914,-11.647
8.2407,-11.769,9.9549,8.8353,22.968,-26.281,32.121,-11.675
8.4448,-11.623,10.002,8.9934,23.003,-26.304,32.325,-11.698
8.6464,-11.474,10.05,9.1535,23.033,-26.323,32.526,-11.717
8.8453,-11.321,10.1,9.3157,23.057,-26.338,32.725,-11.732
9.0416,-11.165,10.152,9.4801,23.074,-26.349,32.922,-11.743
9.235,-11.006,10.205,9.6467,23.085,-26.356,33.115,-11.75
9.4257,-10.843,10.261,9.8154,23.09,-26.359,33.306,-11.753
9.6135,-10.677,10.318,9.9865,23.088,-26.358,33.494,-11.752
9.7984,-10.507,10.377,10.16,23.08,-26.353,33.678,-11.747
9.9803,-10.335,10.437,10.335,23.065,-26.343,33.86,-11.737
10.159,-10.159,10.5,10.513,23.043,-26.329,34.039,-11.723
10.335,-9.9803,10.565,10.694,23.015,-26.311,34.215,-11.705
10.507,-9.7984,10.632,10.877,22.98,-26.288,34.387,-11.682
10.677,-9.6135,10.701,11.062,22.938,-26.261,34.557,-11.655
10.843,-9.4257,10.773,11.25,22.889,-26.229,34.723,-11.623
11.006,-9.235,10.847,11.44,22.833,-26.193,34.886,-11.587
11.165,-9.0416,10.923,11.632,22.771,-26.152,35.045,-11.546
11.321,-8.8453,11.002,11.828,22.702,-26.107,35.201,-11.501
11.474,-8.6464,11.083,12.025,22.626,-26.056,35.354,-11.45
11.623,-8.4448,11.168,12.226,22.544,-26.001,35.503,-11.395
11.769,-8.2407,11.254,12.428,22.454,-25.941,35.649,-11.335
11.911,-8.034,11.344,12.634,22.358,-25.876,35.791,-11.27
12.049,-7.8249,11.437,12.841,22.256,-25.805,35.929,-11.199
12.184,-7.6134,11.532,13.052,22.147,-25.73,36.064,-11.124
12.315,-7.3996,11.631,13.264,22.031,-25.65,36.195,-11.044
12.442,-7.1836,11.732,13.48,21.91,-25.564,36.322,-10.958
12.566,-6.9653,11.837,13.697,21.782,-25.473,36.446,-10.867
12.685,-6.745,11.945,13.917,21.648,-25.377,36.565,-10.771
12.801,-6.5226,12.056,14.139,21.508,-25.275,36.681,-10.669
12.913,-6.2982,12.171,14.364,21.363,-25.168,36.793,-10.562
13.021,-6.0718,12.289,14.591,21.212,-25.056,36.901,-10.45
13.125,-5.8437,12.411,14.819,21.056,-24.938,37.005,-10.332
13.225,-5.6137,12.536,15.05,20.894,-24.814,37.105,-10.208
13.321,-5.382,12.665,15.283,20.728,-24.685,37.201,-10.079
13.413,-5.1487,12.797,15.517,20.557,-24.551,37.293,-9.9447
13.501,-4.9139,12.934,15.754,20.381,-24.411,37.381,-9.8047
13.584,-4.6775,13.073,15.992,20.202,-24.265,37.464,-9.6593
13.664,-4.4397,13.217,16.231,20.018,-24.114,37.544,-9.5084
13.739,-4.2006,13.364,16.471,19.831,-23.958,37.619,-9.3521
13.811,-3.9601,13.515,16.713,19.641,-23.796,37.691,-9.1905
13.878,-3.7185,13.67,16.956,19.447,-23.63,37.758,-9.0235
13.94,-3.4757,13.828,17.199,19.251,-23.457,37.82,-8.8514
13.999,-3.2319,13.99,17.443,19.052,-23.28,37.879,-8.6742
14.053,-2.9871,14.156,17.688,18.852,-23.098,37.933,-8.4919
14.103,-2.7414,14.325,17.933,18.649,-22.911,37.983,-8.3048
14.149,-2.4948,14.498,18.178,18.445,-22.719,38.029,-8.1129
14.19,-2.2475,14.674,18.422,18.24,-22.522,38.07,-7.9164
14.227,-1.9995,14.854,18.666,18.034,-22.321,38.107,-7.7155
14.26,-1.7509,15.036,18.91,17.827,-22.116,38.14,-7.5103
14.288,-1.5018,15.222,19.152,17.62,-21.907,38.168,-7.3009
14.312,-1.2522,15.41,19.394,17.413,-21.694,38.192,-7.0877
14.332,-1.0022,15.602,19.634,17.207,-21.477,38.212,-6.8707
14.347,-0.75192,15.796,19.873,17.001,-21.256,38.227,-6.6503
14.358,-0.50141,15.992,20.109,16.796,-21.033,38.238,-6.4265
14.365,-0.25074,16.19,20.344,16.593,-20.806,38.245,-6.1997
14.367,0,16.391,20.576,16.391,-20.576,38.247,-5.9701
